Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Austria,AUT,28.2087461435225,27.3880784820285,27.498379858473,27.3737678166123,27.0742425967636,27.2593708304078,27.5726388212438,26.9602141407645,25.7928458296062,25.5349942466396,25.4474320432043,25.6339685320435,25.5249417894219,25.3646396008814,25.174913250307,25.476804975952,25.4118677707583,25.3661221623617,25.0971690527944,25.4578528514247
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Azerbaijan,AZE,43.4626382722552,46.1542268041237,48.5398446792136,50.7690323790767,58.5242563385905,65.153471103477,66.1211896828335,65.710363453355,56.3585803968934,59.7713411044389,61.7328443608156,59.4557912599989,57.0544154549517,53.5868546669355,44.8913203383597,47.5578070076723,49.7017251037138,52.250536882585,48.8236328425495,41.3879462449021
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Bahamas, The",BHS,9.53614103678483,10.6168563566021,10.870239197122,10.3431253996283,10.8090522762856,11.7337529813863,9.25945110064285,10.3895116853506,10.0100581448934,11.4998771761611,12.0451419747876,13.0339070006063,12.9161664093915,13.1796928986171,11.0011269406085,13.1697880359555,13.2058221477868,12.4117839505211,11.9967488073896,11.6426949280848
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bahrain,BHR,..,..,..,..,..,45.2834880040933,45.9178652906561,50.4076629462208,43.0997000499723,44.975946893886,49.5171903881701,47.5490713335536,47.9453756649045,46.5197733272369,40.1538667105209,39.3054656012409,41.176805761523,42.8597058399322,42.0792286991936,40.2763323247709
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bangladesh,BGD,22.5838118742213,22.8392543728467,22.4741487860882,22.7797200060528,23.2998442190711,24.0953205119221,24.5005410079343,24.7270013036793,25.2955721814431,24.9564767264585,25.0452996007551,25.309959389543,26.307070164309,26.3110467833576,26.8313948329541,27.3461176033502,27.7508999829539,28.5369876541411,29.6486788149504,29.5398908142729
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Barbados,BRB,14.6914388606973,14.4197650088524,15.7049384639352,15.0878211641748,14.9456735174761,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Belarus,BLR,32.4639554654927,31.8153820256099,32.7410515030849,35.0189431066695,37.8387848851416,37.2070344531772,37.0472792241675,38.8242464026726,36.1176229649528,35.3930231166604,36.0887890771209,36.2828598908689,35.9038510426226,35.3791986450113,32.692428112127,30.9584092512823,31.5544850881623,31.2656097096379,31.737128716913,31.300627185285
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Belgium,BEL,24.3121509872514,23.7873363393069,23.2266548885812,22.9599989488568,22.5737781481988,22.139925542401,22.2819524770029,21.59544849636,20.600029785888,20.8945803561766,20.7778964049581,20.075240558224,19.8791997556506,19.6748264840511,19.6698883181098,19.2882202670028,19.2353624906499,18.9325725703618,19.1821285187177,19.4740824381381
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Belize,BLZ,17.836677525274,17.1051340958981,15.1619611141228,15.3146235647287,15.1484189275389,17.6910281336895,18.4016560893594,19.5021692008883,19.1166965362618,19.1090274446184,20.0198637575085,17.8657689643611,17.0106867029601,16.1455850298559,14.1171290023248,14.0898269735695,13.4674147599259,11.985245865279,12.8509466509792,15.5787476553296
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Benin,BEN,21.6063061308323,21.2560648162627,21.7653358858628,20.4994246078487,21.6135923867357,21.1570137776206,19.5111771844474,17.6606220766815,17.9195079292369,18.0090531395068,18.1374491115974,16.9566846878966,17.2437092893088,16.4115774866134,16.3850954444902,15.7020683118185,15.1075858507501,14.641956750866,16.3125612015902,16.2905490528658
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bermuda,BMU,10.3085111383479,9.58402713787467,9.56824574079935,9.61836268756259,9.95111886767338,..,..,..,..,6.59753236327659,5.66742455792625,5.11874218822023,5.29900911819128,5.00463985900816,5.12438047943502,5.34979364226582,5.50930538497597,5.70253652622963,6.38516548320422,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bhutan,BTN,38.2976725850155,38.5586202675295,39.2494711382258,37.3795164468806,36.9170825694604,38.6835187073549,45.0997879851907,44.27249239447,43.0121592091934,43.814816758048,41.9767059830459,42.6088022536757,43.3669119401891,41.6525962977805,42.487085982419,42.5511112715639,41.8429636345125,38.2034608946087,36.0589301309926,34.4126541303681
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bolivia,BOL,25.420674613114,25.4735686672296,25.5964898419498,26.8396499457036,26.2692187794329,27.6522482093439,28.2897907101136,29.7366390860094,29.2286851176379,30.1439417349784,30.3691066218751,29.3342196549087,28.5181929239948,27.6254998763779,25.2024162635722,25.3263589602461,26.3699744223227,26.2465894695308,25.2102745518533,23.3980336295013
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bosnia and Herzegovina,BIH,20.9376175784107,19.8153863406326,19.8200800033017,20.233491938742,21.4328390868945,21.0300824754007,21.772437167167,23.201410501665,22.9076467746372,22.4540094972713,22.1932597068955,21.6232009416354,22.323675659257,22.1563699887703,22.6264072803511,23.2461501517861,24.00228771431,24.5234580243737,23.9642537829754,24.5562286573694
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Botswana,BWA,44.7678062989032,43.9653068340307,39.6164131871252,38.8218834164505,42.8549522076655,43.5908260526127,41.8001270025625,36.5405103370447,28.1560607429726,31.8613203597538,35.0464653041146,29.7195313673406,31.482647284955,41.2850898605017,37.4112253088574,40.3451686005564,37.1396048019655,35.0423966803709,32.021163108106,27.5263050528419
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Brazil,BRA,22.6395279128549,22.495327821078,23.0838178183236,24.3066232905776,24.1725782780099,23.5440216693001,23.1253804088021,23.0852937535484,21.8785926290779,23.267977354744,23.1020509635585,22.1336473676777,21.2248099498483,20.4724627454143,19.3600439775462,18.3547582771232,18.1885023093992,18.7490514539899,18.4088426878827,17.6501088166769
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Brunei Darussalam,BRN,60.0424474220151,60.662018627792,64.1475462010391,67.853168977756,71.5603386670035,73.1764860801721,71.3048189181136,74.1130214384814,65.4051872681968,68.6570358480471,73.672917650088,72.6568251609166,70.0251777905385,67.8520652153843,61.3623579705254,57.2883572517145,59.7205108761203,63.2436451560024,62.5153210994416,59.1336301292727
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Bulgaria,BGR,23.9808817257269,24.0045118230475,24.3194010532205,23.1334035576547,24.2323990994027,25.370402523961,26.276570647274,25.0100473494135,26.5673408774659,23.7573248967112,25.030678175602,25.3828196327453,23.5107977911967,23.4435738976145,24.0225310883942,24.449247252538,23.9758286109973,22.4047199146857,21.6852308569828,21.9233469722538
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Burkina Faso,BFA,20.6389246484114,20.6338145094446,22.6250739908394,22.6591757180332,20.1658324331189,20.5038527918156,22.5483344043863,20.5479237002055,22.9558804915607,26.0555520336446,28.3722709055706,26.8675103794383,24.0957515828697,24.9295392471244,24.3508115650612,24.8815173666488,25.1402372200063,25.5894433780973,27.1474944991191,32.5913247969388
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Burundi,BDI,15.5731910756723,15.8040004931229,15.7417123072253,16.3230191571129,16.9330035986109,15.3152912436064,17.1561942189062,15.415205278109,16.9195289638327,15.3861562777509,14.8096813161324,15.7510376402708,15.5846819672131,15.498211588581,11.7649457671668,12.2073630909389,10.9931298354004,11.1072170612718,10.9561343078757,10.6789943792682
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cabo Verde,CPV,19.1640713762081,19.0535136023722,18.5259962998519,18.2180833159781,19.2110778495222,19.0922781266815,16.9038331278377,18.7582071433169,19.2612100454289,18.1487065415129,17.7643873881182,17.004660516996,17.5154339092791,18.7276001134481,18.121408318408,17.1303991380888,18.1919628958589,19.2792454849665,19.6057641486942,23.0872476526782
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cambodia,KHM,22.2873527848281,24.2538610046965,24.9856524761258,25.6454284435197,24.9914303601321,26.1831701234415,24.9442858371977,22.3717898487278,21.6617419597146,21.8686244839884,22.141810604349,22.9764549074779,24.0676541704969,25.606860852667,27.6795721130893,29.4519627452464,30.8489276135575,32.2893931182208,34.2260507178033,34.8012044040367
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cameroon,CMR,26.1843316001578,27.4755881959079,28.4233912786935,27.6768854698155,27.9657412565661,28.7045650476008,27.1251768889237,27.6000471003045,26.5112531809619,25.8445117299445,25.7767597303015,26.6248721807401,26.7419459296371,25.7078027833302,25.091488006266,24.1821445706245,24.2621952863109,24.6822312095632,23.826878053897,23.3492857802812
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Canada,CAN,28.4475354619999,27.5731410327833,27.9074104477255,28.3911197223378,29.2129915241778,28.8475544811015,28.6859019053535,29.3420195046589,25.0760182112778,26.3511331619895,27.1393405983891,26.6346687974256,26.6132351758366,27.1379424601872,24.4156825468916,23.2953005455848,24.0278028870792,24.6223059554353,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cayman Islands,CYM,..,..,..,..,..,9.82859336348034,9.65080180505381,9.08453243344707,7.90355892124877,7.06530769853434,6.81332537051651,6.85794609285449,6.92395060087452,6.89618044864104,7.00603829734849,7.28391279038289,7.19474966326902,7.36003939501225,7.58903149043836,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,24.5736807244034,24.5099241422375,26.6383554299084,27.5230753744847,24.1913069915363,19.4825017262056,22.1252513485047,21.6382374370791,20.7372245546503,20.5557559569889,20.5211544373415,20.0702306957539
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Chad,TCD,13.0831566587401,14.2598401516498,23.4135052284384,45.9752866220191,9.23916035326705,10.0345431420809,9.70505744725125,10.4686608676663,13.2098916933188,11.9680625356773,12.6090044327778,12.9336323892287,13.3297195606078,14.5111207381981,13.6521345659561,13.6592291126337,14.6285477715639,14.3695188471246,14.2700509702467,15.7899568879837
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Chile,CHL,31.8225812169219,31.9660026278187,33.4127203403705,36.0005664205192,36.8591854907624,41.106987909183,39.9437815894792,34.2392936191869,34.4401757632968,35.695094517819,34.7013220019194,32.5391180201372,31.1937573014035,31.0352043803122,29.7760470448916,28.8855455706605,29.4435300842842,29.3891008688277,29.1089125146083,31.425855876466
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,China,CHN,44.7934123391013,44.4505675337902,45.622784849177,45.9002116665512,47.0225784803541,47.5573975650943,46.8841692341517,46.9711723611155,45.9571472861326,46.4978311380712,46.5292894700783,45.4229807420749,44.1767045363061,43.0855681093885,40.8413399694664,39.5806215023229,39.8516984492394,39.6870118233777,38.5874034176057,37.8209172526162
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Colombia,COL,27.2228150417753,27.5290127709183,28.9037801318181,29.7258920854426,30.34814977009,30.9134600266246,30.5790350660202,32.1310911250353,31.2470343359106,31.3713561004302,33.3021551703248,33.405500617398,32.7475552904174,30.9858527230855,28.5894478881362,27.6891623117871,26.8148589146209,26.8954667535947,26.0532513318488,23.8938640839875
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Comoros,COM,12.2063718039978,12.2063143265816,12.2062786679167,12.2062936644416,12.2064983234001,12.2064320924947,12.4102413287259,12.1356370474847,12.073328072351,11.7754424286312,11.6973085985464,11.2225695658433,11.6482899895278,11.6108739925725,10.4084081560234,9.85451807028183,9.13735009601101,8.87679586458954,8.54859698599085,8.37096039628155
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Congo, Dem. Rep.",COD,30.0162665475473,32.6183368838049,28.8579384069788,31.7824234941503,31.7922104949414,29.7345361457846,30.2069711450062,33.2234553959691,33.0159156612094,38.6891499635451,40.9427375188412,40.2547563785669,41.2863459634676,42.9798478566723,41.7048638988541,41.1613816290079,42.1917162228818,43.6426228984882,40.7337391336178,41.2135958862629
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Congo, Rep.",COG,65.4884538397696,63.3189225141337,61.1723594842012,65.864484078508,61.7104106958137,62.6291888487541,57.0704175228573,63.9419789342891,55.6979481298564,66.1791697837805,65.8738951997526,65.3102191154701,61.989307080121,58.1049855251596,47.8018080006055,36.3817648754076,43.0304777635845,52.1048592744696,48.169919274224,31.0005431849054
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Costa Rica,CRI,25.2166020652302,24.5695979342759,24.1792374985604,24.6690619237834,24.2695341128513,23.7198679364972,23.8937947567443,23.5536024381426,23.5227381444687,23.3229652114086,22.5898706745104,22.2048773854593,21.3449724794568,20.6164054193168,19.967878467693,19.6500112825377,19.3145397059151,19.5581432646272,18.9316480791472,19.74133217497
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cote d'Ivoire,CIV,14.1786160304659,14.5005281250886,15.2123312128672,15.5260750474474,16.2241764455234,16.5839543944473,16.483170825057,17.4088361491335,18.0163071463434,15.9765793755114,16.7624007268343,17.732455190179,18.9795295746354,19.8455486246122,19.5330602540413,19.0948250052051,20.4637988770493,21.0205173031592,21.1872727204344,20.8569015548279
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Croatia,HRV,23.7000626388556,22.8381819026275,23.2898721109556,24.2651110486006,23.7519089208881,23.4178262475051,22.992314648386,22.8592477503254,22.7327028850702,21.4475908795711,21.6270517080212,21.2073021422852,20.6765266422615,20.8526711777713,20.6332749474554,20.6338762931477,20.2443986627499,19.8773908324846,19.9527605956143,21.155323837003
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cuba,CUB,24.8623841628159,23.7013441300368,22.5059329493165,22.0396303955187,21.5268299936084,22.2047369498775,22.5269990563768,22.3864961360912,22.6047036082474,22.8936077602288,22.258298304102,23.3671948701822,23.150308497952,22.1521027573894,22.3531842126404,22.9429790959834,24.3559694788903,24.8775612193903,24.5494450245581,23.0186675609211
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Curacao,CUW,17.4657123656503,16.5039464506558,15.483181105965,15.02736671908,15.4098404091381,16.0921965506674,16.3959922621749,15.2140225018826,16.9450402530542,15.0197289233141,15.5831422979655,15.8549576925996,16.8263574320887,17.5707276417973,17.5710647692398,18.2526639385776,19.4526207845686,18.2864450036519,16.9204919968409,15.0719446351551
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Cyprus,CYP,17.3938334000036,17.9301622113327,18.0129554121324,18.067459164481,17.8911230141923,17.8301299411038,18.1971026142189,17.8965853841243,15.9544596761114,14.4957587269308,12.7616461579395,11.7729347957646,10.7602642449969,9.98470409997934,10.2023047581355,10.8610918288752,11.3573240000549,12.1825011504864,12.8175122222173,12.6467790698991
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Czech Republic,CZE,33.9092002484563,33.2092893969562,32.3422533834469,33.5797495913721,33.6171981929638,34.3332159877379,34.1827366160621,33.6576334575029,32.9876944708572,33.1707518651997,33.6505738219241,32.9223275042358,32.6460705062336,33.8393507611777,33.7818228045362,33.4093272846707,32.7082970127827,31.7570311655158,31.5166376874067,30.7585873597983
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Denmark,DNK,22.8907148022161,22.655736229629,22.1629937831131,22.1296309034227,22.2395319368162,22.8195938061561,22.1666735325257,22.5939345580366,19.9501979076929,19.7049241450312,20.2546986056117,20.3979173208941,20.0618073480166,19.7849958878059,19.9874545918162,20.6686168257458,20.7432378422377,20.8244932866501,21.1954037858567,21.1671064165408
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,11.4476868900716,11.6442033593919,11.367567390698,11.344869481485,12.3209143620442,16.5708935969803,15.9377781990136,16.219937498584
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Dominica,DMA,15.3862065211475,15.4685815279615,13.6082162815285,13.2726135721778,13.0189427447152,13.1614911548098,13.4120294275343,12.7191599776899,11.3616054524801,11.7075292688232,12.8381025599326,12.7542505277437,12.3197562063327,12.4957281995785,12.5336474907362,11.9917471172758,11.1088945253498,15.8137595178519,15.0803985101293,12.2295024166654
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Dominican Republic,DOM,29.7327726562993,31.088108747831,31.8823028936378,31.8129445090859,30.2693576718316,31.1098612580608,30.5469468475571,29.5921888123408,27.7870235380193,27.9233936099573,28.3955428840411,28.420258514694,29.2489335693787,29.7690586812,28.4963681779993,27.5780873614009,28.0687739986086,28.8112847763176,29.0773366472454,30.2824717113219
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ecuador,ECU,29.0495989835675,28.8079647076276,27.999299352527,29.7117039863263,31.5445808829987,33.8867080249743,34.4581317472432,37.9193050944151,32.4176148293515,34.7241859855329,37.6346398733428,37.755274568157,37.1461281071133,36.7788237639279,31.8721276736767,32.0230096159111,32.5235875609332,32.5426250874751,32.7023208798527,32.0045044931074
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Egypt, Arab Rep.",EGY,30.8988569835517,32.1817629981525,33.3705868263473,34.6679167525242,34.1487279480037,36.1547353084021,35.0653866809882,36.2125516471245,35.8164459796584,35.7845184816841,35.9517175990081,39.2513047112916,39.8869597935928,39.8903333333333,36.6302058185687,32.4559533476046,33.7507636887608,34.963391193041,35.6234464835309,32.0091448983775
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,El Salvador,SLV,27.0779450585016,27.2751357818747,26.9525306163395,25.6039214354494,24.4712886106953,24.4717932435785,24.5219333695828,25.8812946540508,24.9700311675857,25.2759118643186,26.1954132809565,26.589358065851,26.1216427113687,26.0135339989829,25.2889295441979,24.8348278708617,25.1714727339037,25.0755067570813,25.2299356128233,23.8089478674217
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,82.9149022419933,81.3016985801085,84.3491943279293,75.3247324271881,74.7445614275894,78.0648736926197,77.3115042713314,72.4492577432395,70.1909452181904,59.1005872679086,52.3302543282798,56.8622280929059,57.2950813328127,53.0364749200023,45.2115265093276
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Eritrea,ERI,18.5335104260986,19.1738449069837,19.69660113404,19.6127388525368,20.4623875049573,18.1529072515031,19.1952082293037,25.9146824489119,21.8193391437224,..,..,..,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Estonia,EST,25.518554346608,25.4902474631132,26.1126344942481,25.4317200409636,26.2603199959095,26.947548553939,26.8824170033974,26.2192756027417,23.4750127654853,24.4012405313225,25.7223970178308,25.2663969813161,25.3499960657369,24.7726507073494,23.8632815419554,24.0475383611575,23.9988866145101,24.0409400133459,22.9986705028687,22.6521017461053
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Eswatini,SWZ,39.4712572115964,39.2822319228053,38.3261795000479,39.8248475820452,39.7817244937248,39.8249253137507,40.4170425965253,39.5914384100804,39.9097643395819,37.705563884448,36.7774862971204,36.7989607730523,35.6390913044637,35.6131395481089,35.7327075031951,35.3413357728761,33.8789757960861,33.2416088904904,34.6091817474859,31.4151112420806
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ethiopia,ETH,11.9279294612334,12.7402796419574,12.8995022232624,12.6855403366012,11.7888335264129,11.5923160493911,11.5894966658928,10.2068542889297,9.68348044252178,9.43512813822331,9.6646421928884,9.47613796506918,10.9445569914695,13.4713245062584,16.2977936386153,21.9325682020946,23.5819061799905,27.3057021409277,24.8223675100372,23.1050196941692
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Faroe Islands,FRO,18.4731513761948,19.0622366678705,18.6809725566698,18.2996519813335,17.4792981643407,17.2314445263577,17.1736131164373,17.5732015128178,16.1661431179383,14.1858807843498,14.4970237204989,14.6336125134969,14.3280264058613,15.9833247915599,16.5746834695865,15.072408743288,17.0017708545549,17.3484533942288,18.5463178341047,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Fiji,FJI,20.6243487506645,19.9006036116931,18.655828671008,19.7616287741578,16.4509285714286,16.1619035995268,15.4808293965184,16.0860936934707,16.677811857564,16.972580397166,17.4133402875203,16.7229680523622,16.3372143531674,15.0127657452154,15.1712702717256,16.2026860305427,15.6940496694084,15.5373834774131,15.5857636513893,17.9241203144161
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Finland,FIN,30.9462897917416,30.1099093517234,29.5290249029648,29.3730079744013,29.2518535160638,30.2411262196568,30.6700094081423,29.5632254909531,25.6603960450516,26.1582944887665,25.0310609198073,23.3787810204092,23.3216360530733,23.0974832887862,23.305816401353,23.4973657352495,24.4006875798163,23.9955796940052,23.8788919833898,24.0259795281996
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,France,FRA,20.9383695228189,20.649452806316,20.1918111986146,19.9575239477964,19.6096052732169,19.2840844714528,19.136739193143,18.8138306949478,18.304842642771,17.8457356302771,17.978166208294,17.8685506155676,17.9718012893511,17.7459396724758,17.6796917075443,17.4341320487761,17.241152651745,17.188379329634,17.4246759666644,16.4450292245295
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Gabon,GAB,47.7100745088105,47.3156667989635,47.039168102841,51.5005373966573,59.9223608108533,59.4663196551434,57.2222057277107,61.7420000109434,50.4467532257807,55.1924628115731,60.8812104614947,58.8246016166913,56.6086168756874,52.7222416503812,48.1836272968661,45.0378509048684,45.4673089938161,47.1270856238547,47.1827432268962,40.7291757618433
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Gambia, The",GMB,14.7668246416842,15.8069767662158,14.849025053224,11.4516644496493,11.4940795967501,12.1238923802598,11.8795399698303,11.16205074884,10.211007546291,9.82816623642272,11.5126603208193,11.9583688371148,11.8946963108623,13.214834279827,17.1434530643603,20.9355929614924,17.8927550195818,17.3104257988738,17.2928908480222,18.5886091271067
